date,open,close,high,low,volume,money
2009-05-07,2741.95,2726.57,2752.48,2693.69,18088234200.0,174512132596.0
2009-05-08,2715.33,2756.28,2765.11,2702.53,16106348200.0,155890651997.0
2009-05-11,2777.99,2708.15,2796.59,2708.15,17731669200.0,171889629508.0
2009-05-12,2689.87,2748.42,2750.02,2686.3,12230263100.0,113204423776.0
2009-05-13,2759.84,2796.36,2803.14,2738.02,14504870400.0,144481230286.0
2009-05-14,2762.36,2771.19,2783.41,2740.05,12407635800.0,121152463796.0
2009-05-15,2778.56,2776.76,2793.69,2753.76,10999668100.0,106220967194.0
2009-05-18,2763.4,2784.59,2788.87,2718.25,11825542000.0,117385152914.0
2009-05-19,2812.57,2809.66,2821.73,2792.72,14639336000.0,147768947143.0
2009-05-20,2813.71,2782.98,2819.82,2782.55,13724858100.0,137200206324.0
2009-05-21,2770.06,2740.14,2795.41,2727.8,13786355700.0,138350420184.0
2009-05-22,2724.73,2726.38,2747.56,2706.39,9841580000.0,98790975430.0
2009-05-25,2682.02,2739.4,2748.19,2664.46,11092611500.0,112320990537.0
2009-05-26,2744.65,2716.86,2748.62,2714.05,11361825400.0,117772568955.0
2009-05-27,2730.17,2763.54,2766.06,2721.33,10244635500.0,102975299007.0
2009-06-01,2800.85,2856.41,2862.15,2800.85,14694557700.0,156059756661.0
2009-06-02,2875.52,2859.59,2887.53,2848.18,15545345400.0,161000260480.0
2009-06-03,2857.45,2916.66,2916.76,2852.82,15483778100.0,159487606049.0
2009-06-04,2889.95,2904.74,2916.31,2863.72,16988084000.0,179033661746.0
2009-06-05,2922.22,2890.62,2930.38,2886.92,14569285500.0,153547017864.0
2009-06-08,2890.03,2905.82,2934.04,2864.46,13235723100.0,138655572699.0
2009-06-09,2903.86,2926.41,2926.92,2857.01,13171602000.0,132943489732.0
2009-06-10,2935.9,2956.16,2960.74,2928.57,14440598400.0,143769133436.0
2009-06-11,2951.97,2936.2,2969.22,2925.82,13298608600.0,132194837589.0
2009-06-12,2932.69,2879.97,2952.35,2857.29,12646439700.0,123315355350.0
2009-06-15,2879.21,2928.16,2929.66,2863.1,10553906700.0,108291106327.0
2009-06-16,2899.94,2913.89,2936.46,2890.42,10260005000.0,107936986190.0
2009-06-17,2909.12,2949.71,2953.38,2880.44,10991159900.0,117586866558.0
2009-06-18,2952.72,2995.83,2997.43,2950.45,13821466100.0,146929137657.0
2009-06-19,3003.5,3023.84,3030.17,2988.96,15227162600.0,150958492310.0
2009-06-22,3044.95,3040.52,3068.86,3027.72,14620143300.0,147653994891.0
2009-06-23,2995.5,3036.82,3087.73,2983.35,14368542100.0,144147177135.0
2009-06-24,3032.98,3067.9,3069.14,3023.74,14003329300.0,146309274913.0
2009-06-25,3072.42,3070.8,3093.81,3054.02,11905219500.0,129011412571.0
2009-06-26,3076.54,3074.05,3083.97,3055.29,10903383500.0,114999409796.0
2009-06-29,3076.25,3123.47,3125.16,3063.67,12768471600.0,136475242667.0
2009-06-30,3139.05,3106.59,3146.61,3100.3,12490957900.0,143247868528.0
2009-07-01,3096.9,3157.77,3159.41,3094.3,13706189000.0,153220221301.0
2009-07-02,3165.04,3212.59,3215.04,3165.04,16086576400.0,180586264571.0
2009-07-03,3186.88,3242.1,3242.62,3180.31,15845473400.0,176951076174.0
2009-07-06,3245.37,3280.27,3284.1,3243.94,18213006200.0,203254627629.0
2009-07-07,3273.51,3243.29,3285.95,3230.67,17796230000.0,187619064650.0
2009-07-08,3209.63,3234.14,3252.25,3161.03,15454590900.0,170181982601.0
2009-07-09,3226.51,3278.55,3279.06,3216.71,16658337200.0,183976482356.0
2009-07-10,3280.39,3268.94,3296.39,3254.25,16045111300.0,177781482216.0
2009-07-13,3253.16,3233.82,3267.78,3229.33,15581081500.0,172333894300.0
2009-07-14,3242.28,3301.7,3304.26,3242.28,16065906000.0,177772958279.0
2009-07-15,3313.76,3347.29,3347.67,3313.76,19504573300.0,217218561198.0
2009-07-16,3369.57,3342.17,3381.47,3334.0,19029124700.0,217945834343.0
2009-07-17,3339.36,3348.36,3356.34,3315.59,16364639500.0,186127663722.0
2009-07-20,3363.26,3429.51,3431.91,3351.63,19790219500.0,233534811446.0
2009-07-21,3438.61,3373.12,3442.84,3367.14,19633162600.0,231573919144.0
2009-07-22,3367.64,3460.72,3465.81,3366.86,16717727400.0,205266083697.0
2009-07-23,3465.45,3494.26,3496.97,3452.96,16541546200.0,194877322798.0
2009-07-24,3510.3,3540.74,3567.5,3471.68,18866834400.0,222983928147.0
2009-07-27,3546.11,3606.54,3607.29,3544.61,19661958000.0,240007000760.0
2009-07-28,3605.58,3609.61,3611.25,3561.43,20323390900.0,242946690993.0
2009-07-29,3590.24,3428.93,3625.97,3332.22,27405252700.0,295814038634.0
2009-07-30,3444.44,3486.83,3502.62,3375.68,19673440400.0,219024670418.0
2009-07-31,3521.66,3581.86,3584.07,3499.58,19269718500.0,223302891348.0
2009-08-03,3600.38,3634.98,3637.72,3567.51,19994651500.0,235814439524.0
2009-08-04,3650.26,3644.1,3651.2,3574.08,21035076400.0,250440188870.0
2009-08-05,3639.47,3598.98,3640.59,3553.71,20146439700.0,240323115607.0
2009-08-06,3570.58,3523.14,3589.79,3474.07,17375889500.0,216316854556.0
2009-08-07,3519.29,3422.82,3542.21,3405.4,15213279200.0,184294630773.0
2009-08-10,3451.24,3411.18,3472.3,3360.01,12586737900.0,152571268134.0
2009-08-11,3423.43,3426.84,3435.57,3382.7,10314978900.0,122233759422.0
2009-08-12,3417.63,3266.97,3417.63,3258.4,13350234200.0,157063169259.0
2009-08-13,3266.91,3296.32,3306.62,3211.81,11626572900.0,138184571375.0
2009-08-14,3293.74,3198.11,3302.01,3189.96,12496345500.0,145847943046.0
2009-08-17,3143.37,3013.14,3170.16,3009.68,12399529300.0,136899716231.0
2009-08-18,2986.59,3055.32,3065.6,2967.34,10544173200.0,117449487594.0
2009-08-19,3060.78,2923.62,3074.41,2898.21,11372137700.0,121855354747.0
2009-08-20,2937.09,3055.97,3059.2,2937.09,10927812200.0,121669328307.0
2009-08-21,3049.09,3107.55,3116.75,3026.19,12594539600.0,137439134933.0
2009-08-24,3130.13,3141.84,3153.93,3090.9,12216668000.0,138433966333.0
2009-08-25,3127.83,3060.22,3127.83,2963.33,14431808500.0,160447320500.0
2009-08-26,3032.78,3114.48,3144.16,3014.41,12945335700.0,143243624644.0
2009-08-27,3093.69,3092.12,3135.89,3053.79,13549438500.0,144710573627.0
2009-08-28,3083.74,3002.03,3095.36,2983.56,12217448900.0,133361301596.0
2009-08-31,2956.79,2799.48,2956.79,2794.46,11730346200.0,124138988527.0
2009-09-01,2780.06,2816.32,2861.81,2770.1,9744306900.0,101396363386.0
2009-09-02,2813.82,2849.2,2864.66,2801.11,8350051700.0,87939166288.0
2009-09-03,2856.93,2985.77,2995.39,2849.88,12899822600.0,138417426265.0
2009-09-04,2981.71,3003.19,3018.28,2967.43,12823297200.0,141887650145.0
2009-09-07,3020.06,3023.69,3063.85,3001.5,13047697000.0,146370488253.0
2009-09-08,3007.45,3075.55,3076.34,2971.89,12731199500.0,148293479801.0
2009-09-09,3089.93,3092.1,3109.01,3043.6,12997853400.0,152910069407.0
2009-09-10,3080.19,3069.59,3105.4,3055.22,10499732700.0,116534737556.0
2009-09-11,3061.5,3137.81,3147.84,3060.13,12253070500.0,137589921501.0
2009-09-14,3139.01,3176.7,3183.36,3132.61,14289924900.0,156728378882.0
2009-09-15,3179.17,3183.98,3201.55,3147.99,14366369000.0,159651720773.0
2009-09-16,3177.44,3148.21,3178.58,3107.11,14654035500.0,167917779688.0
2009-09-17,3164.95,3211.81,3215.99,3164.95,15980734900.0,177694116777.0
2009-09-18,3215.02,3109.17,3219.96,3086.22,16732315400.0,181072621342.0
2009-09-21,3083.18,3113.68,3115.47,3013.49,13564548500.0,145462757765.0
2009-09-22,3102.24,3040.7,3130.41,3040.05,12359898400.0,137569998887.0
2009-09-23,3040.99,2983.07,3068.71,2965.36,10709650300.0,116503781497.0
2009-09-24,2963.99,2994.48,3028.86,2920.45,10200823200.0,110654866609.0
2009-09-25,2976.74,2978.98,3005.53,2951.75,7479242100.0,80888422332.0
2009-09-28,2984.82,2899.87,2999.1,2888.54,7138528900.0,75258260047.0
2009-09-29,2900.12,2890.56,2916.93,2846.17,7311252400.0,74065462951.0
2009-09-30,2909.55,2916.73,2942.34,2900.18,6459011000.0,67988305239.0
2009-10-09,2980.59,3055.7,3056.58,2974.66,8501704400.0,92833296733.0
2009-10-12,3071.79,3037.59,3077.11,3036.61,8782565800.0,99733976006.0
2009-10-13,3032.65,3081.38,3083.09,3029.66,7955735500.0,88299440330.0
2009-10-14,3091.36,3117.48,3159.64,3089.32,12900749400.0,141216013066.0
2009-10-15,3143.11,3127.21,3163.47,3113.88,9817542300.0,110190419761.0
2009-10-16,3140.86,3123.9,3157.08,3076.88,9184663100.0,104527353567.0
2009-10-19,3121.81,3188.65,3190.05,3108.82,12009973000.0,140266376907.0
2009-10-20,3214.22,3237.2,3237.71,3204.82,14310355500.0,166817494122.0
2009-10-21,3233.04,3222.55,3259.27,3214.15,13485469000.0,154718377571.0
2009-10-22,3220.55,3202.28,3233.15,3195.61,10262330300.0,119290444125.0
2009-10-23,3208.59,3261.63,3278.04,3208.59,13807403100.0,156918357203.0
2009-10-26,3268.42,3263.55,3277.98,3235.76,11435461900.0,131058284152.0
2009-10-27,3238.85,3170.94,3238.85,3169.92,12033458200.0,139423935776.0
2009-10-28,3163.3,3181.27,3188.34,3121.25,10057277300.0,113897595605.0
2009-10-29,3122.22,3106.73,3141.41,3097.84,10988757700.0,117056398349.0
2009-10-30,3155.93,3143.88,3176.76,3131.35,10442454700.0,117116443936.0
2009-11-02,3078.65,3228.7,3230.02,3067.86,13664783800.0,154365630654.0
2009-11-03,3238.24,3268.12,3275.45,3231.04,14978161100.0,169850716425.0
2009-11-04,3273.42,3283.11,3296.71,3249.29,14479807200.0,163515688873.0
2009-11-05,3288.35,3310.93,3314.79,3276.75,14474680100.0,154903256649.0
2009-11-06,3333.12,3320.34,3340.89,3312.94,16284499000.0,180536046219.0
2009-11-09,3318.33,3332.53,3333.66,3296.97,13860538100.0,158406893925.0
2009-11-10,3361.51,3335.6,3369.84,3333.14,14187571900.0,162608299707.0
2009-11-11,3333.2,3331.86,3343.94,3304.45,12599838500.0,144058054419.0
2009-11-12,3338.45,3329.13,3357.37,3318.78,13664515500.0,151767738777.0
2009-11-13,3320.36,3343.23,3344.75,3280.24,14741525000.0,163314729165.0
2009-11-16,3362.39,3435.4,3435.93,3362.39,19655619700.0,225825687836.0
2009-11-17,3452.28,3443.23,3459.72,3435.54,16391147400.0,193483384821.0
2009-11-18,3447.87,3464.4,3477.74,3434.04,15678955800.0,180349254801.0
2009-11-19,3472.76,3482.58,3491.47,3446.21,17310101900.0,193820206278.0
2009-11-20,3470.72,3469.68,3495.03,3440.18,17430979100.0,199567852455.0
2009-11-23,3474.56,3501.74,3502.41,3466.79,16800938400.0,202824425546.0
2009-11-24,3516.01,3381.63,3525.59,3371.74,24768594700.0,289238468152.0
2009-11-25,3372.47,3451.06,3452.12,3344.14,18719468500.0,216905453098.0
2009-11-26,3457.2,3326.1,3466.94,3314.95,21608446100.0,253305774776.0
2009-11-27,3290.82,3247.76,3324.73,3231.59,14746966400.0,171145489725.0
2009-11-30,3266.66,3351.49,3352.09,3266.66,13775003200.0,159490868626.0
2009-12-01,3346.99,3393.4,3398.94,3328.42,16396888400.0,190486543577.0
2009-12-02,3411.89,3429.51,3438.41,3404.48,17402852000.0,203234733134.0
2009-12-03,3427.58,3423.99,3430.04,3385.33,15843420400.0,188633780621.0
2009-12-04,3415.64,3479.31,3481.52,3372.06,21475565100.0,256608680894.0
2009-12-07,3475.11,3494.78,3497.04,3463.55,13912192100.0,171287532549.0
2009-12-08,3493.12,3457.76,3493.17,3419.96,13637029900.0,162224437621.0
2009-12-09,3417.09,3397.75,3445.13,3385.8,11456266300.0,135971763249.0
2009-12-10,3417.59,3413.22,3436.16,3383.05,9383309700.0,112271299960.0
2009-12-11,3419.74,3405.87,3441.2,3400.71,9112607400.0,107319851928.0
2009-12-14,3405.49,3464.44,3477.25,3333.37,11761137500.0,138906206572.0
2009-12-15,3444.09,3434.49,3464.71,3427.64,10110085900.0,125797126618.0
2009-12-16,3422.33,3414.29,3460.66,3405.24,10347556600.0,122870998303.0
2009-12-17,3421.0,3334.44,3432.96,3331.89,10489800100.0,123286380965.0
2009-12-18,3308.95,3266.19,3324.51,3259.95,10109651300.0,115963639364.0
2009-12-21,3260.07,3275.69,3276.76,3239.03,7412451600.0,89893868733.0
2009-12-22,3279.53,3199.58,3282.35,3188.38,8458163400.0,99100470846.0
2009-12-23,3197.16,3223.94,3229.29,3189.91,7963705800.0,90598109855.0
2009-12-24,3231.41,3307.46,3310.76,3225.32,10176571500.0,122816617799.0
2009-12-25,3303.06,3294.71,3308.87,3280.87,8408214700.0,101189794195.0
2009-12-28,3302.62,3344.5,3358.51,3302.62,9072528100.0,110300369502.0
2009-12-29,3345.95,3368.69,3369.49,3321.4,10222304900.0,116806108438.0
2009-12-30,3368.76,3422.25,3426.9,3362.83,12900048900.0,157459828239.0
2009-12-31,3424.78,3437.46,3442.82,3408.99,11607208800.0,138711571426.0
2010-01-04,3450.73,3402.31,3456.53,3401.84,10889116100.0,133414274425.0
2010-01-05,3413.55,3442.58,3451.4,3378.82,12541400300.0,161307442837.0
2010-01-06,3437.66,3413.16,3456.94,3411.94,12302836100.0,157602400982.0
2010-01-07,3412.94,3348.66,3428.52,3331.72,12803163300.0,156786945481.0
2010-01-08,3332.34,3351.87,3354.99,3302.63,9781151500.0,121337721468.0
2010-01-11,3462.92,3369.44,3468.27,3353.22,13555082900.0,177061157739.0
2010-01-12,3362.02,3433.76,3435.06,3335.06,13989399100.0,173453790875.0
2010-01-13,3361.26,3327.14,3390.39,3319.59,15751518300.0,196775456849.0
2010-01-14,3338.45,3372.16,3375.84,3319.69,13519406300.0,167518922956.0
2010-01-15,3373.87,3381.14,3399.73,3352.83,11979263700.0,150978629792.0
2010-01-18,3370.06,3394.56,3395.77,3357.98,13425158700.0,169132788874.0
2010-01-19,3399.93,3404.91,3427.95,3394.37,12924649400.0,162188423767.0
2010-01-20,3410.32,3304.95,3413.57,3301.26,15710484400.0,191802940268.0
2010-01-21,3307.38,3312.16,3330.33,3278.62,11346431200.0,141505141476.0
2010-01-22,3270.04,3280.6,3300.85,3211.34,13653236100.0,162591084775.0
2010-01-25,3254.06,3245.0,3289.53,3243.44,7782684000.0,94696620112.0
2010-01-26,3245.48,3166.19,3258.39,3147.86,9279700300.0,108766548541.0
2010-01-27,3167.45,3131.63,3175.92,3117.05,7601957800.0,89903010656.0
2010-01-28,3130.17,3139.48,3152.0,3107.68,7299080600.0,85373175535.0
2010-01-29,3124.37,3134.75,3171.73,3112.56,7975617900.0,95071645982.0
2010-02-01,3126.47,3084.55,3126.47,3054.65,8749025100.0,103271464798.0
2010-02-02,3099.69,3077.58,3136.31,3073.23,8206541800.0,97369921855.0
2010-02-03,3088.42,3150.01,3151.38,3030.63,10045370200.0,118620739636.0
2010-02-04,3128.16,3140.97,3161.81,3113.07,9939493300.0,114236490969.0
2010-02-05,3078.95,3082.35,3103.09,3060.86,9669240900.0,110484541629.0
2010-02-08,3079.27,3077.84,3097.95,3064.18,6290645000.0,72922047106.0
2010-02-09,3074.61,3092.11,3101.22,3071.56,6198145800.0,67889872447.0
2010-02-10,3111.33,3127.39,3128.1,3101.91,5531071400.0,66772825657.0
2010-02-11,3129.83,3130.43,3147.36,3120.54,5618950800.0,64329123712.0
2010-02-12,3141.56,3164.65,3165.45,3138.73,5568870200.0,66578081814.0
2010-02-22,3163.12,3149.13,3173.6,3148.54,6808316200.0,78395831104.0
2010-02-23,3144.42,3127.21,3144.42,3081.14,8001574200.0,97903474851.0
2010-02-24,3108.68,3168.85,3170.49,3098.29,9253537800.0,105314177805.0
2010-02-25,3173.55,3209.19,3211.72,3169.04,11912836400.0,138607234813.0
2010-02-26,3201.7,3200.05,3216.44,3189.3,10089290900.0,121193592849.0
2010-03-01,3205.38,3237.85,3243.39,3202.81,11064113800.0,130998244216.0
2010-03-02,3239.81,3222.5,3246.41,3209.73,10484001300.0,124163624754.0
2010-03-03,3223.55,3247.55,3249.07,3210.2,11650936700.0,136085068386.0
2010-03-04,3248.67,3170.24,3253.2,3162.71,12569314100.0,144459835293.0
2010-03-05,3173.67,3178.15,3191.95,3157.26,9178943900.0,105438215806.0
2010-03-08,3183.77,3201.38,3207.28,3177.9,8049817200.0,92387728241.0
2010-03-09,3201.4,3218.11,3234.62,3175.6,9183655900.0,107150341764.0
2010-03-10,3216.0,3196.95,3235.88,3182.06,8424434500.0,98502102434.0
2010-03-11,3198.76,3199.63,3220.15,3172.27,7952844400.0,95884337301.0
2010-03-12,3199.82,3159.83,3206.15,3158.32,7110816300.0,84105665967.0
2010-03-15,3157.0,3121.51,3159.95,3107.34,6339776400.0,74510166258.0
2010-03-16,3118.92,3138.13,3139.17,3107.29,5930626400.0,69697186025.0
2010-03-17,3145.45,3198.6,3198.89,3140.27,8663922000.0,104672468537.0
2010-03-18,3201.41,3193.97,3212.36,3182.34,9090864700.0,108219811659.0
2010-03-19,3194.67,3216.68,3218.71,3178.08,8808869700.0,103005412818.0
2010-03-22,3218.63,3223.86,3233.04,3210.39,9606776800.0,113150293180.0
2010-03-23,3226.37,3201.33,3232.71,3199.34,9244953600.0,108466446210.0
2010-03-24,3207.45,3205.15,3226.19,3200.34,8883540300.0,103184386122.0
2010-03-25,3199.43,3165.61,3199.43,3158.37,8980603700.0,105020903940.0
2010-03-26,3163.54,3208.22,3216.61,3155.88,9261531000.0,108611674904.0
2010-03-29,3225.41,3275.55,3282.42,3220.8,13142677700.0,154793519407.0
2010-03-30,3275.59,3280.45,3284.78,3265.0,10200741100.0,124854464436.0
2010-03-31,3281.63,3260.0,3282.18,3252.29,10074816400.0,122438808342.0
2010-04-01,3262.99,3300.07,3301.05,3262.99,12621794900.0,153499223557.0
2010-04-02,3307.77,3311.15,3312.86,3294.18,12221505500.0,149622544052.0
2010-04-06,3324.46,3311.89,3332.17,3294.29,11638765600.0,143778909092.0
2010-04-07,3309.41,3300.8,3314.34,3284.0,10298294500.0,126326607186.0
2010-04-08,3295.79,3269.71,3296.11,3260.86,11403485900.0,141697336730.0
2010-04-09,3269.9,3297.68,3298.85,3265.51,10462013600.0,133461660992.0
2010-04-12,3304.58,3280.9,3309.09,3262.63,13688770000.0,174268709806.0
2010-04-13,3281.38,3314.61,3327.59,3251.97,14316739500.0,184115144612.0
2010-04-14,3314.95,3319.78,3321.32,3298.12,10593735000.0,137568458958.0
2010-04-15,3321.82,3318.49,3336.02,3288.03,10578527200.0,136469496628.0
2010-04-16,3312.94,3282.01,3312.94,3272.6,8058325800.0,102642661911.0
2010-04-19,3246.85,3124.55,3246.85,3121.89,12864537000.0,155841194427.0
2010-04-20,3124.35,3123.64,3144.12,3083.57,10123625000.0,124427370615.0
2010-04-21,3128.97,3179.91,3181.04,3115.69,11585457300.0,145651282371.0
2010-04-22,3167.28,3144.33,3169.75,3122.32,12117673100.0,152937551210.0
2010-04-23,3140.19,3127.49,3161.25,3109.9,10285078000.0,135326595296.0
2010-04-26,3132.16,3112.77,3141.31,3108.86,8850914300.0,115697400425.0
2010-04-27,3104.97,3048.28,3104.97,3004.63,10749389800.0,130548687933.0
2010-04-28,3022.32,3040.46,3057.43,3003.76,8312529000.0,104328058962.0
2010-04-29,3052.95,3007.19,3070.38,3006.66,8869110100.0,111704825621.0
2010-04-30,3006.37,3009.37,3014.9,2957.33,8817108500.0,105562243985.0
2010-05-04,2957.55,2972.29,3000.8,2944.83,6573202400.0,78486370109.0
2010-05-05,2940.14,2995.71,2995.86,2904.63,9468512900.0,113497668267.0
2010-05-06,2976.65,2872.48,2976.65,2867.52,9212705200.0,112743401582.0
2010-05-07,2816.26,2818.86,2864.73,2795.04,9153128800.0,108083308963.0
2010-05-10,2821.47,2829.79,2844.73,2775.09,8137986000.0,95019063361.0
2010-05-11,2879.01,2775.98,2884.64,2766.46,8754369700.0,100806374695.0
2010-05-12,2755.58,2784.82,2797.72,2730.58,8203229600.0,90149354641.0
2010-05-13,2782.55,2842.16,2842.75,2775.59,8265930000.0,90385486463.0
2010-05-14,2822.81,2827.49,2844.52,2807.22,7303164600.0,82268211673.0
2010-05-17,2793.13,2684.2,2793.13,2681.36,8213809000.0,87806227185.0
2010-05-18,2679.16,2720.9,2729.91,2652.69,8227341700.0,84253051149.0
2010-05-19,2707.13,2713.65,2751.55,2679.23,7107343800.0,76422772561.0
2010-05-20,2696.6,2680.56,2736.55,2675.86,6606852300.0,71672618303.0
2010-05-21,2614.12,2709.47,2710.46,2603.07,8343273900.0,86701176194.0
2010-05-24,2722.85,2803.67,2811.12,2722.85,11186845400.0,121293497884.0
2010-05-25,2783.63,2750.55,2789.33,2736.34,9289206600.0,101407173027.0
2010-05-26,2748.69,2753.94,2773.89,2737.84,6814941000.0,74864508358.0
2010-05-27,2742.67,2785.4,2791.83,2709.55,8746057800.0,96225088113.0
2010-05-28,2811.08,2785.16,2817.47,2770.11,8663592200.0,98403350287.0
2010-05-31,2776.86,2718.42,2795.31,2717.79,7841778400.0,86972255540.0
2010-06-01,2703.3,2693.44,2725.5,2657.71,7425348800.0,79547392206.0
2010-06-02,2672.66,2696.62,2697.58,2643.82,6461812900.0,69534334885.0
2010-06-03,2701.18,2676.84,2722.47,2675.66,6920016400.0,74221255814.0
2010-06-04,2659.56,2677.63,2681.18,2650.78,5623590600.0,60359589898.0
2010-06-07,2630.17,2633.56,2649.83,2612.61,6542346400.0,69895025289.0
2010-06-08,2631.83,2635.69,2654.54,2612.31,6260835500.0,69026779147.0
2010-06-09,2646.17,2708.92,2714.84,2622.08,9548055500.0,102259921572.0
2010-06-10,2685.45,2686.53,2705.95,2678.32,7429075500.0,80300915589.0
2010-06-11,2699.48,2694.25,2716.33,2690.76,6623437400.0,73616034448.0
2010-06-17,2714.2,2684.06,2721.05,2683.5,5466597300.0,61411119856.0
2010-06-18,2680.23,2634.88,2693.17,2626.61,6677758100.0,72485317631.0
2010-06-21,2639.16,2711.29,2712.52,2625.48,7808695600.0,81303110593.0
2010-06-22,2704.32,2713.85,2723.98,2697.32,6333744600.0,65660051974.0
2010-06-23,2700.84,2693.78,2718.75,2669.38,5835239800.0,61458168458.0
2010-06-24,2687.24,2690.5,2711.67,2677.46,4859086700.0,50802143336.0
2010-06-25,2679.76,2675.86,2696.88,2656.43,4986448100.0,51476867324.0
2010-06-28,2673.6,2657.7,2685.01,2650.38,4297075800.0,45004764101.0
2010-06-29,2656.85,2544.36,2663.79,2543.17,7316775800.0,70859517927.0
2010-06-30,2526.1,2514.16,2528.01,2497.46,5490147800.0,50894331769.0
2010-07-01,2509.45,2488.3,2527.06,2486.18,4977646100.0,46252334128.0
2010-07-02,2485.7,2497.79,2501.51,2431.61,6798867900.0,61282839821.0
2010-07-05,2472.4,2477.88,2492.74,2448.14,4776705000.0,42868277206.0
2010-07-06,2471.9,2525.42,2525.79,2470.08,6094980700.0,55349201214.0
2010-07-07,2523.55,2537.61,2538.2,2507.7,5579127600.0,52260996781.0
2010-07-08,2546.63,2531.34,2553.58,2517.55,5419857300.0,50266583098.0
2010-07-09,2532.85,2589.75,2605.18,2514.02,8539096300.0,81506236258.0
2010-07-12,2587.19,2610.49,2621.31,2573.77,8245698300.0,81279475920.0
2010-07-13,2587.33,2568.05,2587.33,2556.48,6596797500.0,63146896550.0
2010-07-14,2574.1,2589.15,2614.47,2574.1,7243616400.0,69960987657.0
2010-07-15,2584.42,2540.75,2606.78,2540.06,10514415700.0,71962930938.0
2010-07-16,2530.67,2540.67,2545.08,2503.76,7052995100.0,55808661803.0
2010-07-19,2514.77,2594.32,2603.57,2507.1,8843323500.0,79177320250.0
2010-07-20,2596.77,2650.23,2651.93,2596.44,11800247700.0,111299766953.0
2010-07-21,2651.14,2657.25,2676.22,2641.18,11376161500.0,105502773848.0
2010-07-22,2647.34,2685.6,2686.48,2643.39,10546936700.0,95511642114.0
2010-07-23,2690.26,2695.76,2703.59,2671.82,11384268200.0,100822680465.0
2010-07-26,2700.34,2713.2,2714.04,2679.35,9297437200.0,88340525975.0
2010-07-27,2705.73,2699.21,2712.49,2688.97,8630467400.0,84959016089.0
2010-07-28,2698.12,2760.36,2762.85,2687.42,12832933300.0,121539445591.0
2010-07-29,2761.81,2775.54,2784.24,2750.17,13858412200.0,130883878558.0
2010-07-30,2770.0,2764.36,2770.21,2740.53,9425084500.0,93761961488.0
2010-08-02,2762.57,2801.05,2804.49,2760.29,11236479700.0,109854154218.0
2010-08-03,2807.63,2753.23,2810.77,2752.93,12737061000.0,129995228767.0
2010-08-04,2746.39,2765.32,2765.71,2714.42,11143267000.0,112425625595.0
2010-08-05,2762.89,2746.58,2767.41,2731.74,11297418700.0,115127887548.0
2010-08-06,2744.45,2786.01,2787.09,2723.66,12031511600.0,122985906392.0
2010-08-09,2783.86,2800.73,2804.5,2777.49,11937197600.0,126183067821.0
2010-08-10,2801.01,2719.62,2803.61,2718.63,12631738300.0,129083282681.0
2010-08-11,2711.58,2732.38,2743.87,2709.85,8648156100.0,88449301112.0
2010-08-12,2708.7,2698.84,2733.69,2694.07,9206147400.0,95628113151.0
2010-08-13,2700.12,2731.51,2731.86,2687.64,8828673100.0,91014795194.0
2010-08-16,2728.45,2789.26,2793.06,2721.06,12523314800.0,130329361476.0
2010-08-17,2790.81,2799.97,2805.95,2781.2,12212252500.0,128233872757.0
2010-08-18,2802.7,2794.11,2816.7,2781.73,13574621200.0,128401830961.0
2010-08-19,2797.41,2816.94,2831.6,2786.78,12793622300.0,132879962515.0
2010-08-20,2805.43,2768.99,2812.01,2763.32,11561658000.0,119476678228.0
2010-08-23,2764.26,2766.04,2783.49,2755.89,8767647700.0,91120336866.0
2010-08-24,2763.06,2776.85,2795.07,2739.9,10523102500.0,105074003947.0
2010-08-25,2760.82,2720.39,2771.5,2719.51,10729175000.0,106926140188.0
2010-08-26,2729.14,2727.53,2741.74,2714.06,7929833100.0,81231356739.0
2010-08-27,2726.5,2735.2,2738.08,2712.1,6980310500.0,74766271736.0
2010-08-30,2747.3,2779.1,2782.97,2745.01,10947932900.0,120277808467.0
2010-08-31,2770.84,2764.6,2773.45,2752.03,11002517300.0,124096219108.0
2010-09-01,2767.01,2748.25,2790.03,2728.99,12592697900.0,137597343670.0
2010-09-02,2773.42,2782.58,2787.05,2762.34,12323855300.0,141505000857.0
2010-09-03,2785.03,2781.98,2787.47,2757.34,12859970000.0,145319554582.0
2010-09-06,2794.42,2825.03,2827.49,2791.26,14355380500.0,159834551720.0
2010-09-07,2827.09,2827.14,2834.13,2806.92,11161781200.0,123213306003.0
2010-09-08,2815.95,2823.92,2824.49,2801.9,11287220000.0,130541697757.0
2010-09-09,2827.44,2783.1,2827.44,2778.12,13225371400.0,155677629150.0
2010-09-10,2784.04,2790.2,2795.06,2754.21,11224587700.0,133592736464.0
2010-09-13,2792.76,2816.52,2825.29,2787.47,11714229500.0,140319459534.0
2010-09-14,2822.55,2816.75,2832.74,2806.72,12007357200.0,140632076080.0
2010-09-15,2816.59,2778.91,2816.71,2771.99,12131844700.0,138024655249.0
2010-09-16,2773.05,2726.5,2779.73,2706.41,11815293800.0,127997324922.0
2010-09-17,2731.86,2722.57,2739.76,2716.07,8269521700.0,94325732376.0
2010-09-20,2725.5,2712.04,2731.59,2696.2,7906070800.0,89507239018.0
2010-09-21,2717.36,2714.96,2724.99,2703.03,5772612000.0,66109830460.0
2010-09-27,2724.4,2753.04,2754.18,2720.74,7628329200.0,90171493375.0
